NAID,Box #,SHIP NAME,Month,Year,Actual File Name,Link to NAC,Hyperlink,,
40459374,2907,Mount Baker (AE-4),July,1962,Mount-Baker-AE-4-1962-07,http://catalog.archives.gov/id/40459374,Mount-Baker-AE-4-1962-07,,
40459445,2907,Mount Baker (AE-4),August,1962,Mount-Baker-AE-4-1962-08,http://catalog.archives.gov/id/40459445,Mount-Baker-AE-4-1962-08,,
40459512,2907,Mount Baker (AE-4),September,1962,Mount-Baker-AE-4-1962-09,http://catalog.archives.gov/id/40459512,Mount-Baker-AE-4-1962-09,,
40459575,2907,Mount Baker (AE-4),October,1962,Mount-Baker-AE-4-1962-10,http://catalog.archives.gov/id/40459575,Mount-Baker-AE-4-1962-10,,
40459642,2907,Mount Baker (AE-4),November,1962,Mount-Baker-AE-4-1962-11,http://catalog.archives.gov/id/40459642,Mount-Baker-AE-4-1962-11,,
40459708,2907,Mount Baker (AE-4),December,1962,Mount-Baker-AE-4-1962-12,http://catalog.archives.gov/id/40459708,Mount-Baker-AE-4-1962-12,,
40459777,2908,Mount Baker (AE-4),January,1963,Mount-Baker-AE-4-1963-01,http://catalog.archives.gov/id/40459777,Mount-Baker-AE-4-1963-01,,
78113762,2908,Mount Baker (AE-4),February,1963,Mount-Baker-AE-4-1963-02,http://catalog.archives.gov/id/78113762,Mount-Baker-AE-4-1963-02,,
40459849,2908,Mount Baker (AE-4),March,1963,Mount-Baker-AE-4-1963-03,http://catalog.archives.gov/id/40459849,Mount-Baker-AE-4-1963-03,,
40459918,2908,Mount Baker (AE-4),April,1963,Mount-Baker-AE-4-1963-04,http://catalog.archives.gov/id/40459918,Mount-Baker-AE-4-1963-04,,
40459951,2908,Mount Baker (AE-4),May,1963,Mount-Baker-AE-4-1963-05,http://catalog.archives.gov/id/40459951,Mount-Baker-AE-4-1963-05,,
40459988,2908,Mount Baker (AE-4),June,1963,Mount-Baker-AE-4-1963-06,http://catalog.archives.gov/id/40459988,Mount-Baker-AE-4-1963-06,,
40460022,2908,Mount Baker (AE-4),July,1963,Mount-Baker-AE-4-1963-07,http://catalog.archives.gov/id/40460022,Mount-Baker-AE-4-1963-07,,
40460057,2908,Mount Baker (AE-4),August,1963,Mount-Baker-AE-4-1963-08,http://catalog.archives.gov/id/40460057,Mount-Baker-AE-4-1963-08,,
40460095,2908,Mount Baker (AE-4),September,1963,Mount-Baker-AE-4-1963-09,http://catalog.archives.gov/id/40460095,Mount-Baker-AE-4-1963-09,,
40460161,2908,Mount Baker (AE-4),October,1963,Mount-Baker-AE-4-1963-10,http://catalog.archives.gov/id/40460161,Mount-Baker-AE-4-1963-10,,
40460233,2908,Mount Baker (AE-4),November,1963,Mount-Baker-AE-4-1963-11,http://catalog.archives.gov/id/40460233,Mount-Baker-AE-4-1963-11,,
40460298,2908,Mount Baker (AE-4),December,1963,Mount-Baker-AE-4-1963-12,http://catalog.archives.gov/id/40460298,Mount-Baker-AE-4-1963-12,,
40460370,2909,Mount Baker (AE-4),January,1964,Mount-Baker-AE-4-1964-01,http://catalog.archives.gov/id/40460370,Mount-Baker-AE-4-1964-01,,
40460445,2909,Mount Baker (AE-4),February,1964,Mount-Baker-AE-4-1964-02,http://catalog.archives.gov/id/40460445,Mount-Baker-AE-4-1964-02,,
40460524,2909,Mount Baker (AE-4),March,1964,Mount-Baker-AE-4-1964-03,http://catalog.archives.gov/id/40460524,Mount-Baker-AE-4-1964-03,,
40460606,2909,Mount Baker (AE-4),April,1964,Mount-Baker-AE-4-1964-04,http://catalog.archives.gov/id/40460606,Mount-Baker-AE-4-1964-04,,
40460691,2909,Mount Baker (AE-4),May,1964,Mount-Baker-AE-4-1964-05,http://catalog.archives.gov/id/40460691,Mount-Baker-AE-4-1964-05,,
40460771,2909,Mount Baker (AE-4),June,1964,Mount-Baker-AE-4-1964-06,http://catalog.archives.gov/id/40460771,Mount-Baker-AE-4-1964-06,,
40460816,2909,Mount Baker (AE-4),July,1964,Mount-Baker-AE-4-1964-07,http://catalog.archives.gov/id/40460816,Mount-Baker-AE-4-1964-07,,
40460885,2909,Mount Baker (AE-4),August,1964,Mount-Baker-AE-4-1964-08,http://catalog.archives.gov/id/40460885,Mount-Baker-AE-4-1964-08,,
40460949,2909,Mount Baker (AE-4),September,1964,Mount-Baker-AE-4-1964-09,http://catalog.archives.gov/id/40460949,Mount-Baker-AE-4-1964-09,,
40461026,2909,Mount Baker (AE-4),October,1964,Mount-Baker-AE-4-1964-10,http://catalog.archives.gov/id/40461026,Mount-Baker-AE-4-1964-10,,
40461112,2910,Mount Baker (AE-4),November,1964,Mount-Baker-AE-4-1964-11,http://catalog.archives.gov/id/40461112,Mount-Baker-AE-4-1964-11,,
40461187,2910,Mount Baker (AE-4),December,1964,Mount-Baker-AE-4-1964-12,http://catalog.archives.gov/id/40461187,Mount-Baker-AE-4-1964-12,,
40461272,2910,Mount Baker (AE-4),January,1965,Mount-Baker-AE-4-1965-01,http://catalog.archives.gov/id/40461272,Mount-Baker-AE-4-1965-01,,
40461324,2910,Mount Baker (AE-4),February,1965,Mount-Baker-AE-4-1965-02,http://catalog.archives.gov/id/40461324,Mount-Baker-AE-4-1965-02,,
40461383,2910,Mount Baker (AE-4),March,1965,Mount-Baker-AE-4-1965-03,http://catalog.archives.gov/id/40461383,Mount-Baker-AE-4-1965-03,,
40461443,2910,Mount Baker (AE-4),April,1965,Mount-Baker-AE-4-1965-04,http://catalog.archives.gov/id/40461443,Mount-Baker-AE-4-1965-04,,
40461504,2910,Mount Baker (AE-4),May,1965,Mount-Baker-AE-4-1965-05,http://catalog.archives.gov/id/40461504,Mount-Baker-AE-4-1965-05,,
40461564,2910,Mount Baker (AE-4),June,1965,Mount-Baker-AE-4-1965-06,http://catalog.archives.gov/id/40461564,Mount-Baker-AE-4-1965-06,,
40461618,2910,Mount Baker (AE-4),July,1965,Mount-Baker-AE-4-1965-07,http://catalog.archives.gov/id/40461618,Mount-Baker-AE-4-1965-07,,
40461663,2910,Mount Baker (AE-4),August,1965,Mount-Baker-AE-4-1965-08,http://catalog.archives.gov/id/40461663,Mount-Baker-AE-4-1965-08,,
40461707,2910,Mount Baker (AE-4),September,1965,Mount-Baker-AE-4-1965-09,http://catalog.archives.gov/id/40461707,Mount-Baker-AE-4-1965-09,,
40461747,2910,Mount Baker (AE-4),October,1965,Mount-Baker-AE-4-1965-10,http://catalog.archives.gov/id/40461747,Mount-Baker-AE-4-1965-10,,
40461791,2910,Mount Baker (AE-4),November,1965,Mount-Baker-AE-4-1965-11,http://catalog.archives.gov/id/40461791,Mount-Baker-AE-4-1965-11,,
40461834,2910,Mount Baker (AE-4),December,1965,Mount-Baker-AE-4-1965-12,http://catalog.archives.gov/id/40461834,Mount-Baker-AE-4-1965-12,,
75772384,2876,Mount Baker (AE-4),March,1966,Mount-Baker-AE-4-1966-03,http://catalog.archives.gov/id/75772384,Mount-Baker-AE-4-1966-03,,
75772429,2876,Mount Baker (AE-4),April,1966,Mount-Baker-AE-4-1966-04,http://catalog.archives.gov/id/75772429,Mount-Baker-AE-4-1966-04,,
75772478,2876,Mount Baker (AE-4),May,1966,Mount-Baker-AE-4-1966-05,http://catalog.archives.gov/id/75772478,Mount-Baker-AE-4-1966-05,,
75772526,2876,Mount Baker (AE-4),August,1966,Mount-Baker-AE-4-1966-08,http://catalog.archives.gov/id/75772526,Mount-Baker-AE-4-1966-08,,
75772575,2876,Mount Baker (AE-4),September,1966,Mount-Baker-AE-4-1966-09,http://catalog.archives.gov/id/75772575,Mount-Baker-AE-4-1966-09,,
75772626,2876,Mount Baker (AE-4),October,1966,Mount-Baker-AE-4-1966-10,http://catalog.archives.gov/id/75772626,Mount-Baker-AE-4-1966-10,,
75772683,2876,Mount Baker (AE-4),November,1966,Mount-Baker-AE-4-1966-11,http://catalog.archives.gov/id/75772683,Mount-Baker-AE-4-1966-11,,
75772731,2876,Mount Baker (AE-4),December,1966,Mount-Baker-AE-4-1966-12,http://catalog.archives.gov/id/75772731,Mount-Baker-AE-4-1966-12,,
75772771,2877,Mount Baker (AE-4),February,1967,Mount-Baker-AE-4-1967-02,http://catalog.archives.gov/id/75772771,Mount-Baker-AE-4-1967-02,,
75772810,2877,Mount Baker (AE-4),March,1967,Mount-Baker-AE-4-1967-03,http://catalog.archives.gov/id/75772810,Mount-Baker-AE-4-1967-03,,
75772853,2877,Mount Baker (AE-4),April,1967,Mount-Baker-AE-4-1967-04,http://catalog.archives.gov/id/75772853,Mount-Baker-AE-4-1967-04,,
75772896,2877,Mount Baker (AE-4),June,1967,Mount-Baker-AE-4-1967-06,http://catalog.archives.gov/id/75772896,Mount-Baker-AE-4-1967-06,,
75772935,2877,Mount Baker (AE-4),July,1967,Mount-Baker-AE-4-1967-07,http://catalog.archives.gov/id/75772935,Mount-Baker-AE-4-1967-07,,
75772982,2877,Mount Baker (AE-4),September,1967,Mount-Baker-AE-4-1967-09,http://catalog.archives.gov/id/75772982,Mount-Baker-AE-4-1967-09,,
75773019,2877,Mount Baker (AE-4),October,1967,Mount-Baker-AE-4-1967-10,http://catalog.archives.gov/id/75773019,Mount-Baker-AE-4-1967-10,,
75773076,2877,Mount Baker (AE-4),November,1967,Mount-Baker-AE-4-1967-11,http://catalog.archives.gov/id/75773076,Mount-Baker-AE-4-1967-11,,
75773136,2877,Mount Baker (AE-4),December,1967,Mount-Baker-AE-4-1967-12,http://catalog.archives.gov/id/75773136,Mount-Baker-AE-4-1967-12,,
75773192,2878,Mount Baker (AE-4),January,1968,Mount-Baker-AE-4-1968-01,http://catalog.archives.gov/id/75773192,Mount-Baker-AE-4-1968-01,,
75773249,2878,Mount Baker (AE-4),March,1968,Mount-Baker-AE-4-1968-03,http://catalog.archives.gov/id/75773249,Mount-Baker-AE-4-1968-03,,
75773310,2878,Mount Baker (AE-4),April,1968,Mount-Baker-AE-4-1968-04,http://catalog.archives.gov/id/75773310,Mount-Baker-AE-4-1968-04,,
75773353,2878,Mount Baker (AE-4),May,1968,Mount-Baker-AE-4-1968-05,http://catalog.archives.gov/id/75773353,Mount-Baker-AE-4-1968-05,,
75773387,2878,Mount Baker (AE-4),June,1968,Mount-Baker-AE-4-1968-06,http://catalog.archives.gov/id/75773387,Mount-Baker-AE-4-1968-06,,
75773437,2878,Mount Baker (AE-4),July,1968,Mount-Baker-AE-4-1968-07,http://catalog.archives.gov/id/75773437,Mount-Baker-AE-4-1968-07,,
75773485,2878,Mount Baker (AE-4),August,1968,Mount-Baker-AE-4-1968-08,http://catalog.archives.gov/id/75773485,Mount-Baker-AE-4-1968-08,,
75773540,2878,Mount Baker (AE-4),September,1968,Mount-Baker-AE-4-1968-09,http://catalog.archives.gov/id/75773540,Mount-Baker-AE-4-1968-09,,
75773584,2878,Mount Baker (AE-4),October,1968,Mount-Baker-AE-4-1968-10,http://catalog.archives.gov/id/75773584,Mount-Baker-AE-4-1968-10,,
75773637,2878,Mount Baker (AE-4),November,1968,Mount-Baker-AE-4-1968-11,http://catalog.archives.gov/id/75773637,Mount-Baker-AE-4-1968-11,,
75773696,2878,Mount Baker (AE-4),December,1968,Mount-Baker-AE-4-1968-12,http://catalog.archives.gov/id/75773696,Mount-Baker-AE-4-1968-12,,
75773754,2879,Mount Baker (AE-4),January,1969,Mount-Baker-AE-4-1969-01,http://catalog.archives.gov/id/75773754,Mount-Baker-AE-4-1969-01,,
75773815,2879,Mount Baker (AE-4),April,1969,Mount-Baker-AE-4-1969-04,http://catalog.archives.gov/id/75773815,Mount-Baker-AE-4-1969-04,,
75773872,2879,Mount Baker (AE-4),May,1969,Mount-Baker-AE-4-1969-05,http://catalog.archives.gov/id/75773872,Mount-Baker-AE-4-1969-05,,
75773929,2879,Mount Baker (AE-4),June,1969,Mount-Baker-AE-4-1969-06,http://catalog.archives.gov/id/75773929,Mount-Baker-AE-4-1969-06,,
75773979,2879,Mount Baker (AE-4),July,1969,Mount-Baker-AE-4-1969-07,http://catalog.archives.gov/id/75773979,Mount-Baker-AE-4-1969-07,,
75774028,2879,Mount Baker (AE-4),August,1969,Mount-Baker-AE-4-1969-08,http://catalog.archives.gov/id/75774028,Mount-Baker-AE-4-1969-08,,
75774063,2879,Mount Baker (AE-4),September,1969,Mount-Baker-AE-4-1969-09,http://catalog.archives.gov/id/75774063,Mount-Baker-AE-4-1969-09,,
75774098,2879,Mount Baker (AE-4),December,1969,Mount-Baker-AE-4-1969-12,http://catalog.archives.gov/id/75774098,Mount-Baker-AE-4-1969-12,,
40461874,2911,Mount Katmai (AE-16),January,1961,Mount-Katmai-AE-16-1961-01,http://catalog.archives.gov/id/40461874,Mount-Katmai-AE-16-1961-01,,
40461939,2911,Mount Katmai (AE-16),February,1961,Mount-Katmai-AE-16-1961-02,http://catalog.archives.gov/id/40461939,Mount-Katmai-AE-16-1961-02,,
40462004,2911,Mount Katmai (AE-16),March,1961,Mount-Katmai-AE-16-1961-03,http://catalog.archives.gov/id/40462004,Mount-Katmai-AE-16-1961-03,,
40462075,2911,Mount Katmai (AE-16),April,1961,Mount-Katmai-AE-16-1961-04,http://catalog.archives.gov/id/40462075,Mount-Katmai-AE-16-1961-04,,
78113822,2911,Mount Katmai (AE-16),May,1961,Mount-Katmai-AE-16-1961-05,http://catalog.archives.gov/id/78113822,Mount-Katmai-AE-16-1961-05,,
78113897,2911,Mount Katmai (AE-16),June,1961,Mount-Katmai-AE-16-1961-06,http://catalog.archives.gov/id/78113897,Mount-Katmai-AE-16-1961-06,,
78113974,2911,Mount Katmai (AE-16),July,1961,Mount-Katmai-AE-16-1961-07,http://catalog.archives.gov/id/78113974,Mount-Katmai-AE-16-1961-07,,
78114054,2911,Mount Katmai (AE-16),August,1961,Mount-Katmai-AE-16-1961-08,http://catalog.archives.gov/id/78114054,Mount-Katmai-AE-16-1961-08,,
78114130,2912,Mount Katmai (AE-16),October,1961,Mount-Katmai-AE-16-1961-10,http://catalog.archives.gov/id/78114130,Mount-Katmai-AE-16-1961-10,,
78114203,2912,Mount Katmai (AE-16),December,1961,Mount-Katmai-AE-16-1961-12,http://catalog.archives.gov/id/78114203,Mount-Katmai-AE-16-1961-12,,
78114269,2912,Mount Katmai (AE-16),January,1962,Mount-Katmai-AE-16-1962-01,http://catalog.archives.gov/id/78114269,Mount-Katmai-AE-16-1962-01,,
78114338,2912,Mount Katmai (AE-16),February,1962,Mount-Katmai-AE-16-1962-02,http://catalog.archives.gov/id/78114338,Mount-Katmai-AE-16-1962-02,,
78114397,2912,Mount Katmai (AE-16),March,1962,Mount-Katmai-AE-16-1962-03,http://catalog.archives.gov/id/78114397,Mount-Katmai-AE-16-1962-03,,
78114462,2912,Mount Katmai (AE-16),April,1962,Mount-Katmai-AE-16-1962-04,http://catalog.archives.gov/id/78114462,Mount-Katmai-AE-16-1962-04,,
78114525,2912,Mount Katmai (AE-16),May,1962,Mount-Katmai-AE-16-1962-05,http://catalog.archives.gov/id/78114525,Mount-Katmai-AE-16-1962-05,,
78114596,2912,Mount Katmai (AE-16),June,1962,Mount-Katmai-AE-16-1962-06,http://catalog.archives.gov/id/78114596,Mount-Katmai-AE-16-1962-06,,
40462147,2913,Mount Katmai (AE-16),July,1962,Mount-Katmai-AE-16-1962-07,http://catalog.archives.gov/id/40462147,Mount-Katmai-AE-16-1962-07,,
40462213,2913,Mount Katmai (AE-16),August,1962,Mount-Katmai-AE-16-1962-08,http://catalog.archives.gov/id/40462213,Mount-Katmai-AE-16-1962-08,,
40462281,2913,Mount Katmai (AE-16),September,1962,Mount-Katmai-AE-16-1962-09,http://catalog.archives.gov/id/40462281,Mount-Katmai-AE-16-1962-09,,
40462345,2913,Mount Katmai (AE-16),October,1962,Mount-Katmai-AE-16-1962-10,http://catalog.archives.gov/id/40462345,Mount-Katmai-AE-16-1962-10,,
40462415,2913,Mount Katmai (AE-16),November,1962,Mount-Katmai-AE-16-1962-11,http://catalog.archives.gov/id/40462415,Mount-Katmai-AE-16-1962-11,,
40462490,2913,Mount Katmai (AE-16),December,1962,Mount-Katmai-AE-16-1962-12,http://catalog.archives.gov/id/40462490,Mount-Katmai-AE-16-1962-12,,
40462564,2913,Mount Katmai (AE-16),January,1963,Mount-Katmai-AE-16-1963-01,http://catalog.archives.gov/id/40462564,Mount-Katmai-AE-16-1963-01,,
40462635,2913,Mount Katmai (AE-16),February,1963,Mount-Katmai-AE-16-1963-02,http://catalog.archives.gov/id/40462635,Mount-Katmai-AE-16-1963-02,,
40462704,2914,Mount Katmai (AE-16),March,1963,Mount-Katmai-AE-16-1963-03,http://catalog.archives.gov/id/40462704,Mount-Katmai-AE-16-1963-03,,
40462776,2914,Mount Katmai (AE-16),April,1963,Mount-Katmai-AE-16-1963-04,http://catalog.archives.gov/id/40462776,Mount-Katmai-AE-16-1963-04,,
40462851,2914,Mount Katmai (AE-16),May,1963,Mount-Katmai-AE-16-1963-05,http://catalog.archives.gov/id/40462851,Mount-Katmai-AE-16-1963-05,,
40462916,2914,Mount Katmai (AE-16),June,1963,Mount-Katmai-AE-16-1963-06,http://catalog.archives.gov/id/40462916,Mount-Katmai-AE-16-1963-06,,
40462989,2914,Mount Katmai (AE-16),July,1963,Mount-Katmai-AE-16-1963-07,http://catalog.archives.gov/id/40462989,Mount-Katmai-AE-16-1963-07,,
40463062,2914,Mount Katmai (AE-16),August,1963,Mount-Katmai-AE-16-1963-08,http://catalog.archives.gov/id/40463062,Mount-Katmai-AE-16-1963-08,,
40463136,2914,Mount Katmai (AE-16),September,1963,Mount-Katmai-AE-16-1963-09,http://catalog.archives.gov/id/40463136,Mount-Katmai-AE-16-1963-09,,
40463209,2914,Mount Katmai (AE-16),October,1963,Mount-Katmai-AE-16-1963-10,http://catalog.archives.gov/id/40463209,Mount-Katmai-AE-16-1963-10,,
40463289,2914,Mount Katmai (AE-16),November,1963,Mount-Katmai-AE-16-1963-11,http://catalog.archives.gov/id/40463289,Mount-Katmai-AE-16-1963-11,,
78114668,2914,Mount Katmai (AE-16),December,1963,Mount-Katmai-AE-16-1963-12,http://catalog.archives.gov/id/78114668,Mount-Katmai-AE-16-1963-12,,
40463365,2915,Mount Katmai (AE-16),January,1964,Mount-Katmai-AE-16-1964-01,http://catalog.archives.gov/id/40463365,Mount-Katmai-AE-16-1964-01,,
40463445,2915,Mount Katmai (AE-16),February,1964,Mount-Katmai-AE-16-1964-02,http://catalog.archives.gov/id/40463445,Mount-Katmai-AE-16-1964-02,,
40463518,2915,Mount Katmai (AE-16),March,1964,Mount-Katmai-AE-16-1964-03,http://catalog.archives.gov/id/40463518,Mount-Katmai-AE-16-1964-03,,
40463614,2915,Mount Katmai (AE-16),April,1964,Mount-Katmai-AE-16-1964-04,http://catalog.archives.gov/id/40463614,Mount-Katmai-AE-16-1964-04,,
40463692,2915,Mount Katmai (AE-16),May,1964,Mount-Katmai-AE-16-1964-05,http://catalog.archives.gov/id/40463692,Mount-Katmai-AE-16-1964-05,,
40463775,2915,Mount Katmai (AE-16),June,1964,Mount-Katmai-AE-16-1964-06,http://catalog.archives.gov/id/40463775,Mount-Katmai-AE-16-1964-06,,
40463855,2915,Mount Katmai (AE-16),July,1964,Mount-Katmai-AE-16-1964-07,http://catalog.archives.gov/id/40463855,Mount-Katmai-AE-16-1964-07,,
40463945,2915,Mount Katmai (AE-16),August,1964,Mount-Katmai-AE-16-1964-08,http://catalog.archives.gov/id/40463945,Mount-Katmai-AE-16-1964-08,,
40464031,2915,Mount Katmai (AE-16),September,1964,Mount-Katmai-AE-16-1964-09,http://catalog.archives.gov/id/40464031,Mount-Katmai-AE-16-1964-09,,
40464115,2915,Mount Katmai (AE-16),October,1964,Mount-Katmai-AE-16-1964-10,http://catalog.archives.gov/id/40464115,Mount-Katmai-AE-16-1964-10,,
40464199,2916,Mount Katmai (AE-16),November,1964,Mount-Katmai-AE-16-1964-11,http://catalog.archives.gov/id/40464199,Mount-Katmai-AE-16-1964-11,,
40464280,2916,Mount Katmai (AE-16),December,1964,Mount-Katmai-AE-16-1964-12,http://catalog.archives.gov/id/40464280,Mount-Katmai-AE-16-1964-12,,
40464323,2916,Mount Katmai (AE-16),January,1965,Mount-Katmai-AE-16-1965-01,http://catalog.archives.gov/id/40464323,Mount-Katmai-AE-16-1965-01,,
40464362,2916,Mount Katmai (AE-16),February,1965,Mount-Katmai-AE-16-1965-02,http://catalog.archives.gov/id/40464362,Mount-Katmai-AE-16-1965-02,,
40464408,2916,Mount Katmai (AE-16),March,1965,Mount-Katmai-AE-16-1965-03,http://catalog.archives.gov/id/40464408,Mount-Katmai-AE-16-1965-03,,
40464470,2916,Mount Katmai (AE-16),April,1965,Mount-Katmai-AE-16-1965-04,http://catalog.archives.gov/id/40464470,Mount-Katmai-AE-16-1965-04,,
40464527,2916,Mount Katmai (AE-16),May,1965,Mount-Katmai-AE-16-1965-05,http://catalog.archives.gov/id/40464527,Mount-Katmai-AE-16-1965-05,,
40464590,2916,Mount Katmai (AE-16),June,1965,Mount-Katmai-AE-16-1965-06,http://catalog.archives.gov/id/40464590,Mount-Katmai-AE-16-1965-06,,
40464650,2916,Mount Katmai (AE-16),July,1965,Mount-Katmai-AE-16-1965-07,http://catalog.archives.gov/id/40464650,Mount-Katmai-AE-16-1965-07,,
40464715,2916,Mount Katmai (AE-16),August,1965,Mount-Katmai-AE-16-1965-08,http://catalog.archives.gov/id/40464715,Mount-Katmai-AE-16-1965-08,,
40464773,2916,Mount Katmai (AE-16),September,1965,Mount-Katmai-AE-16-1965-09,http://catalog.archives.gov/id/40464773,Mount-Katmai-AE-16-1965-09,,
40464833,2916,Mount Katmai (AE-16),October,1965,Mount-Katmai-AE-16-1965-10,http://catalog.archives.gov/id/40464833,Mount-Katmai-AE-16-1965-10,,
78114747,2916,Mount Katmai (AE-16),November,1965,Mount-Katmai-AE-16-1965-11,http://catalog.archives.gov/id/78114747,Mount-Katmai-AE-16-1965-11,,
78114818,2916,Mount Katmai (AE-16),December,1965,Mount-Katmai-AE-16-1965-12,http://catalog.archives.gov/id/78114818,Mount-Katmai-AE-16-1965-12,,
75774103,2880,Mount Katmai (AE-16),January,1966,Mount-Katmai-AE-16-1966-01,http://catalog.archives.gov/id/75774103,Mount-Katmai-AE-16-1966-01,,
75774143,2880,Mount Katmai (AE-16),March,1966,Mount-Katmai-AE-16-1966-03,http://catalog.archives.gov/id/75774143,Mount-Katmai-AE-16-1966-03,,
75774186,2880,Mount Katmai (AE-16),April,1966,Mount-Katmai-AE-16-1966-04,http://catalog.archives.gov/id/75774186,Mount-Katmai-AE-16-1966-04,,
75774234,2880,Mount Katmai (AE-16),June,1966,Mount-Katmai-AE-16-1966-06,http://catalog.archives.gov/id/75774234,Mount-Katmai-AE-16-1966-06,,
75774278,2880,Mount Katmai (AE-16),July,1966,Mount-Katmai-AE-16-1966-07,http://catalog.archives.gov/id/75774278,Mount-Katmai-AE-16-1966-07,,
75774340,2880,Mount Katmai (AE-16),September,1966,Mount-Katmai-AE-16-1966-09,http://catalog.archives.gov/id/75774340,Mount-Katmai-AE-16-1966-09,,
75774397,2880,Mount Katmai (AE-16),October,1966,Mount-Katmai-AE-16-1966-10,http://catalog.archives.gov/id/75774397,Mount-Katmai-AE-16-1966-10,,
